0,1612.065186,0
93.09770919,1606.828979,0
186.1954184,1601.873413,0
279.2931276,1595.429932,0
372.3908367,1582.818848,0
465.4885459,1570.430298,0
558.5862551,1569.283936,0
651.6839643,1564.420532,0
744.7816735,1558.195923,0
837.8793827,1546.854248,0
930.9770919,1543.659546,0
1024.074801,1540.036011,0
1117.17251,1531.459961,0
1210.270219,1536.958374,0
1303.367929,1543.541382,0
1396.465638,1550.50415,0
1489.563347,1571.10144,0
1582.661056,1603.036133,0
1675.758765,1632.308228,0
1768.856475,1641.10376,0
1861.954184,1625.359619,0
1955.051893,1614.106689,0
2048.149602,1617.501709,0
2141.247311,1631.435059,0
2234.34502,1646.619141,0
2327.44273,1658.684448,0
2420.540439,1668.430542,0
2513.638148,1678.370972,0
2606.735857,1694.399658,0
2699.833566,1714.681641,0
2792.931276,1734.58252,0
2886.028985,1757.703613,0
2979.126694,1778.860107,0
3072.224403,1806.557129,0
3165.322112,1838.915161,0
3258.419822,1868.946655,0
3351.517531,1893.514526,0
3444.61524,1923.730225,0
3537.712949,1954.075073,0
3630.810658,1981.848267,0
3723.908367,2013.417236,0
3817.006077,2055.166992,0
3910.103786,2105.164551,0
4003.201495,2158.009521,0
4096.299204,2201.468018,0
4189.396913,2249.702148,0
4282.494623,2298.191895,0
4375.592332,2347.634277,0
4468.690041,2388.92627,0
4561.78775,2392.114258,0
4654.885459,2357.961182,0
4747.983169,2371.029541,0
4841.080878,2402.643799,0
4934.178587,2446.446045,0
5027.276296,2491.053467,0
5120.374005,2467.900879,0
5213.471714,2459.309082,0
5306.569424,2471.672119,0
5399.667133,2515.636963,0
5492.764842,2540.219971,0
5585.862551,2484.148926,0
5678.96026,2409.312988,0
5772.05797,2336.078613,0
5865.155679,2274.081299,0
5958.253388,2223.352295,0
6051.351097,2166.788574,0
6144.448806,2118.738037,0
6237.546515,2067.248779,0
6330.644225,2002.826538,0
6423.741934,1961.618408,0
6516.839643,1949.903809,0
6609.937352,1956.447632,0
6703.035061,1979.078613,0
6796.132771,2030.279907,0
6889.23048,2084.403809,0
6982.328189,2119.603516,0
7075.425898,2149.054688,0
7168.523607,2188.397949,0
7261.621317,2211.793457,0
7354.719026,2222.44458,0
7447.816735,2242.282227,0
7540.914444,2266.298096,0
7634.012153,2288.53125,0
7727.109862,2300.083008,0
7820.207572,2306.386719,0
7913.305281,2315.5896,0
8006.40299,2327.638428,0
8099.500699,2345.518799,0
8192.598408,2365.26001,0
8285.696118,2386.405029,0
8378.793827,2408.046387,0
8471.891536,2440.55127,0
8564.989245,2461.404297,0
8658.086954,2478.080566,0
8751.184664,2493.441895,0
8844.282373,2441.657227,0
8937.380082,2371.71875,0
9030.477791,2316.037842,0
9123.5755,2262.919434,0
9216.673209,2209.954346,0
9309.770919,2153.699951,0
9402.868628,2112.579346,0
9495.966337,2061.41333,0
9589.064046,2010.955933,0
9682.161755,1972.650391,0
9775.259465,1969.6427,0
9868.357174,1956.835327,0
9961.454883,1982.453369,0
10054.55259,2013.26355,0
10147.6503,2044.785767,0
10240.74801,2085.698486,0
10333.84572,2137.804443,0
10426.94343,2184.103271,0
10520.04114,2196.754395,0
10613.13885,2172.202148,0
10706.23656,2126.520752,0
10799.33427,2073.869385,0
10892.43197,1985.727539,0
10985.52968,1946.546631,0
11078.62739,1953.799805,0
11171.7251,1989.123901,0
11264.82281,2028.487061,0
11357.92052,2080.028809,0
11451.01823,2140.049316,0
11544.11594,2167.614014,0
11637.21365,2185.525879,0
11730.31136,2142.834961,0
11823.40907,2071.752686,0
11916.50678,2026.584106,0
12009.60449,2002.400635,0
12102.70219,2023.269287,0
12195.7999,2047.234009,0
12288.89761,2056.174316,0
12381.99532,2079.320557,0
12475.09303,2100.067871,0
12568.19074,2119.115967,0
12661.28845,2125.633545,0
12754.38616,2110.035889,0
12847.48387,2096.303711,0
12940.58158,2102.023438,0
13033.67929,2122.869629,0
13126.777,2085.604248,0
13219.8747,2060.165771,0
13312.97241,2091.132568,0
13406.07012,2129.824951,0
13499.16783,2117.918213,0
13592.26554,2038.225464,0
13685.36325,1975.113525,0
13778.46096,1929.862183,0
13871.55867,1887.016602,0
13964.65638,1871.193726,0
14057.75409,1854.299072,0
14150.8518,1813.301636,0
14243.94951,1773.579712,0
14337.04721,1712.812256,0
14430.14492,1647.868408,0
14523.24263,1616.404541,0
14616.34034,1565.860107,0
14709.43805,1534.13562,0
14802.53576,1519.487915,0
14895.63347,1523.23584,0
14988.73118,1535.811646,0
15081.82889,1562.359253,0
15174.9266,1585.217651,0
15268.02431,1612.973022,0
15361.12202,1649.831299,0
15454.21972,1706.579224,0
15547.31743,1766.759766,0
15640.41514,1819.157959,0
15733.51285,1868.897339,0
15826.61056,1910.5448,0
15919.70827,1946.983276,0
16012.80598,1975.112549,0
16105.90369,2006.968506,0
16199.0014,2027.812866,0
16292.09911,2060.604004,0
16385.19682,2110.487061,0
16478.29453,2169.673584,0
16571.39224,2229.887939,0
16664.48994,2292.513916,0
16757.58765,2354.652344,0
16850.68536,2374.125977,0
16943.78307,2338.527832,0
17036.88078,2267.349854,0
17129.97849,2181.395264,0
17223.0762,2110.218262,0
17316.17391,2057.536377,0
17409.27162,1990.19519,0
17502.36933,1943.438477,0
17595.46704,1899.745605,0
17688.56475,1844.431641,0
17781.66245,1800.464722,0
17874.76016,1757.362915,0
17967.85787,1718.318848,0
18060.95558,1671.7229,0
18154.05329,1621.787476,0
18247.151,1578.49707,1
18340.24871,1548.906494,0
18433.34642,1523.147095,0
18526.44413,1488.168823,0
18619.54184,1458.214722,0
18712.63955,1437.04541,0
18805.73726,1416.734131,0
18898.83496,1400.730713,0
18991.93267,1357.894897,0
19085.03038,1320.680054,0
19178.12809,1292.465576,0
19271.2258,1287.990479,0
19364.32351,1284.346436,0
19457.42122,1264.352173,0
19550.51893,1245.599487,0
19643.61664,1230.007935,0
19736.71435,1211.581665,0
19829.81206,1189.54248,0
19922.90977,1176.442261,0
20016.00748,1169.996338,0
20109.10518,1159.001831,0
20202.20289,1141.351929,0
20295.3006,1119.098633,0
20388.39831,1098.920776,0
20481.49602,1089.157471,0
20574.59373,1080.455811,0
20667.69144,1073.842773,0
20760.78915,1067.182983,0
20853.88686,1068.604858,0
20946.98457,1077.452148,0
21040.08228,1085.186035,0
21133.17999,1075.143433,0
21226.27769,1067.706909,0
21319.3754,1056.252319,0
21412.47311,1044.559326,0
21505.57082,1040.334351,0
21598.66853,1037.563843,0
21691.76624,1031.949463,0
21784.86395,1027.49707,0
21877.96166,1020.919189,0
21971.05937,1012.318298,0
22064.15708,1016.097473,0
22157.25479,1020.637573,0
22250.3525,1003.891052,0
22343.4502,977.3121338,0
22436.54791,949.3434448,0
22529.64562,933.6817627,0
22622.74333,919.7468872,0
22715.84104,899.8021851,0
22808.93875,873.932312,0
22902.03646,841.7213745,0
22995.13417,814.4671631,0
23088.23188,785.7175903,0
23181.32959,784.7279663,0
23274.4273,784.3909302,0
23367.52501,785.0160522,0
23460.62271,787.3765259,0
23553.72042,786.4797974,0
23646.81813,786.2280273,0
23739.91584,783.9402466,0
23833.01355,789.6350098,0
23926.11126,788.3684082,0
24019.20897,788.4607544,0
24112.30668,788.3341064,0
24205.40439,789.1793823,0
24298.5021,790.5472412,0
24391.59981,792.2103882,0
24484.69752,791.7445679,0
24577.79523,791.0947876,0
24670.89293,792.59198,0
24763.99064,798.3634644,0
24857.08835,817.9482422,0
24950.18606,860.6022949,0
25043.28377,885.0916748,0
25136.38148,898.8586426,0
25229.47919,899.435791,0
25322.5769,900.0615845,0
25415.67461,908.5626831,0
25508.77232,907.8677368,0
25601.87003,921.5441895,0
25694.96774,926.2511597,0
25788.06544,936.7520142,0
25881.16315,955.9871826,0
25974.26086,971.114502,0
26067.35857,1001.73175,0
26160.45628,1008.305725,0
26253.55399,1012.79895,0
26346.6517,1013.234924,0
26439.74941,1013.963318,0
26532.84712,1021.836853,0
26625.94483,1027.558228,0
26719.04254,1026.682983,0
26812.14025,1027.158081,0
26905.23795,1028.615967,0
26998.33566,1031.824219,0
27091.43337,1042.033569,0
27184.53108,1046.414917,0
27277.62879,1038.747192,0
27370.7265,1045.150024,0
27463.82421,1065.629639,0
27556.92192,1088.085327,0
27650.01963,1106.139526,0
27743.11734,1138.856567,0
27836.21505,1188.404907,0
27929.31276,1256.57373,0
28022.41047,1323.084961,0
28115.50817,1340.953735,0
28208.60588,1340.170532,0
28301.70359,1322.876343,0
28394.8013,1293.723145,0
28487.89901,1246.795288,0
28580.99672,1216.441528,0
28674.09443,1184.241089,0
28767.19214,1148.728027,0
28860.28985,1110.610474,0
28953.38756,1090.849976,0
29046.48527,1089.644897,0
29139.58298,1093.076538,0
29232.68068,1096.074829,0
29325.77839,1102.827637,0
29418.8761,1115.817383,0
29511.97381,1138.088867,0
29605.07152,1175.809814,0
29698.16923,1243.595459,0
29791.26694,1311.159546,0
29884.36465,1380.9198,0
29977.46236,1451.681396,0
30070.56007,1489.806885,0
30163.65778,1503.029175,0
30256.75549,1507.764771,0
30349.85319,1525.947266,0
30442.9509,1514.530884,0
30536.04861,1489.012939,0
30629.14632,1514.470947,0
30722.24403,1536.241333,0
30815.34174,1544.792725,0
30908.43945,1551.007813,0
31001.53716,1573.234741,0
31094.63487,1568.071411,0
31187.73258,1553.367676,0
31280.83029,1548.602905,0
31373.928,1535.636475,0
31467.02571,1517.535156,1
31560.12341,1533.261108,0
31653.22112,1538.063599,0
31746.31883,1537.170166,0
31839.41654,1563.135376,0
31932.51425,1554.783081,0
32025.61196,1570.036377,0
32118.70967,1594.450928,0
32211.80738,1622.628174,0
32304.90509,1662.085449,0
32398.0028,1688.261353,0
32491.10051,1705.020508,0
32584.19822,1703.009277,0
32677.29592,1699.678345,0
32770.39363,1732.653809,0
32863.49134,1789.623901,0
32956.58905,1852.491089,0
33049.68676,1911.379272,0
33142.78447,1947.317871,0
33235.88218,1986.953125,0
33328.97989,2033.94165,0
33422.0776,2080.116455,0
33515.17531,2126.974121,0
33608.27302,2167.247559,0
33701.37073,2217.398926,0
33794.46843,2281.766602,0
33887.56614,2293.187256,0
33980.66385,2275.898193,0
34073.76156,2281.845703,0
34166.85927,2307.873047,0
34259.95698,2348.785156,0
34353.05469,2360.005859,0
34446.1524,2324.05542,0
34539.25011,2287.886719,0
34632.34782,2244.996338,0
34725.44553,2206.642334,0
34818.54324,2171.796631,0
34911.64094,2137.122559,0
35004.73865,2119.717041,0
35097.83636,2105.253662,0
35190.93407,2092.57959,0
35284.03178,2076.120361,0
35377.12949,2055.732666,0
35470.2272,2041.292358,0
35563.32491,2030.148438,0
35656.42262,2015.103271,0
35749.52033,2000.444336,0
35842.61804,1986.146851,0
35935.71575,1954.695435,0
36028.81346,1923.842896,0
36121.91116,1900.258911,0
36215.00887,1868.090698,0
36308.10658,1844.283447,0
36401.20429,1841.765869,0
36494.302,1841.17395,0
36587.39971,1841.32312,0
36680.49742,1835.47583,0
36773.59513,1825.013062,0
36866.69284,1814.569092,0
36959.79055,1799.793091,0
37052.88826,1788.437256,0
37145.98597,1772.978394,0
37239.08367,1761.723755,0
37332.18138,1748.957886,0
37425.27909,1727.421265,0
37518.3768,1720.495605,0
37611.47451,1716.402344,0
37704.57222,1716.24939,0
37797.66993,1710.925781,0
37890.76764,1721.937012,0
37983.86535,1700.921265,0
38076.96306,1728.077515,0
38170.06077,1778.50647,0
38263.15848,1800.899658,0
38356.25618,1806.800171,0
38449.35389,1848.726807,0
38542.4516,1851.414429,0
38635.54931,1808.954102,0
38728.64702,1759.756958,0
38821.74473,1713.571045,0
38914.84244,1659.139404,0
39007.94015,1605.659058,0
39101.03786,1550.210449,0
39194.13557,1515.236938,0
39287.23328,1512.710083,0
39380.33099,1509.987671,0
39473.4287,1539.10144,0
39566.5264,1592.772949,0
39659.62411,1650.87561,0
39752.72182,1703.262817,0
39845.81953,1751.328613,0
39938.91724,1802.257202,0
40032.01495,1851.98291,0
40125.11266,1911.074097,0
40218.21037,1961.818115,0
40311.30808,2031.903564,0
40404.40579,2021.849731,0
40497.5035,1999.982788,0
40590.60121,2025.883301,0
40683.69891,2051.113525,0
40776.79662,2015.256958,0
40869.89433,1953.916016,0
40962.99204,1911.667236,0
41056.08975,1888.659302,0
41149.18746,1883.938354,0
41242.28517,1884.078003,0
41335.38288,1935.363159,0
41428.48059,1987.585083,0
41521.5783,2036.481323,0
41614.67601,2075.057861,0
41707.77372,2106.603027,0
41800.87142,2142.080078,0
41893.96913,2181.652588,0
41987.06684,2205.951172,0
42080.16455,2181.78125,0
42173.26226,2208.17627,0
42266.35997,2277.000977,0
42359.45768,2342.975098,0
42452.55539,2342.64209,0
42545.6531,2254.521484,0
42638.75081,2184.798828,0
42731.84852,2147.578125,0
42824.94623,2119.711426,0
42918.04393,2069.698975,0
43011.14164,2057.154297,0
43104.23935,2095.407227,0
43197.33706,2131.207275,0
43290.43477,2175.713135,0
43383.53248,2227.861328,0
43476.63019,2314.895264,0
43569.7279,2400.392822,0
43662.82561,2332.4104,0
43755.92332,2216.531006,0
43849.02103,2130.947021,0
43942.11874,2085.708252,0
44035.21645,2071,0
44128.31415,2077.179199,0
44221.41186,2084.114502,0
44314.50957,2050.667725,0
44407.60728,1994.918701,0
44500.70499,1934.794312,0
44593.8027,1881.661377,0
44686.90041,1832.664429,0
44779.99812,1802.815796,0
44873.09583,1766.299194,0
44966.19354,1724.803101,0
45059.29125,1698.215088,0
45152.38896,1677.127075,0
45245.48666,1666.090942,0
45338.58437,1670.496338,0
45431.68208,1690.785889,0
45524.77979,1721.773438,0
45617.8775,1774.477783,0
45710.97521,1812.28125,0
45804.07292,1846.283081,0
45897.17063,1881.764526,0
45990.26834,1938.255737,0
46083.36605,1982.20166,0
46176.46376,2011.156494,0
46269.56147,2038.390747,0
46362.65917,2063.708496,0
46455.75688,2085.798096,0
46548.85459,2128.302734,0
46641.9523,2191.165039,0
46735.05001,2260.710693,0
46828.14772,2277.032227,0
46921.24543,2255.14209,0
47014.34314,2249.20752,0
47107.44085,2252.418945,0
47200.53856,2233.368652,0
47293.63627,2225.519287,0
47386.73398,2218.70874,0
47479.83169,2201.727051,0
47572.92939,2199.316895,0